Layout_ID,Sensor,Start_Frame,End_Frame,Slope
3,CSI,13,17,0.0003766000
3,CSI,14,18,0.0004318000
3,CSI,15,19,0.0001274000
3,CSI,16,20,-0.0002004000
3,CSI,17,21,-0.0004152000
3,CSI,18,22,-0.0004485000
3,CSI,19,23,0.0000583000
3,CSI,20,24,0.0001832000
3,CSI,21,25,0.0005233000
3,CSI,22,26,0.0002601000
3,CSI,23,27,-0.0000657000
3,CSI,24,28,-0.0002435000
3,CSI,25,29,-0.0005291000
3,CSI,26,30,-0.0001017000
3,CSI,27,31,0.0001848000
3,CSI,28,32,0.0004497000
3,CSI,29,33,0.0002405000
3,CSI,30,34,-0.0000132000
3,CSI,31,35,-0.0002655000
3,CSI,32,36,-0.0004289000
3,CSI,33,37,-0.0001112000
3,CSI,34,38,0.0001555000
3,CSI,35,39,0.0004749000
3,CSI,36,40,0.0002491000
3,CSI,37,41,0.0000610000
3,CSI,38,42,-0.0002923000
3,CSI,39,43,-0.0005421000
3,CSI,40,44,-0.0001565000
3,CSI,41,45,0.0000832000
3,CSI,42,46,0.0004182000
3,CSI,43,47,0.0002694000
3,CSI,44,48,0.0000090000
3,CSI,45,49,-0.0002458000
3,CSI,46,50,-0.0004013000
3,CSI,47,51,-0.0001101000
3,CSI,48,52,0.0001029000
3,CSI,49,53,0.0004331000
3,CSI,50,54,0.0002485000
3,CSI,51,55,0.0000644000
3,CSI,52,56,-0.0001400000
3,CSI,53,57,-0.0003951000
3,CSI,54,58,-0.0001182000
3,CSI,55,59,0.0000218000
3,CSI,56,60,0.0003705000
3,CSI,57,61,0.0002343000
3,CSI,58,62,0.0000003000
3,CSI,59,63,-0.0001986000
3,CSI,60,64,-0.0005286000
3,CSI,61,65,-0.0002240000
3,CSI,62,66,0.0000799000
3,CSI,63,67,0.0005390000
3,CSI,64,68,0.0003952000
3,CSI,65,69,0.0000378000
3,CSI,66,70,-0.0002970000
3,CSI,67,71,-0.0006278000
3,CSI,68,72,-0.0001614000
3,CSI,69,73,0.0000697000
3,CSI,70,74,0.0005330000
3,CSI,71,75,0.0003003000
3,CSI,72,76,-0.0000242000
3,CSI,73,77,-0.0002494000
3,CSI,74,78,-0.0005677000
3,CSI,75,79,-0.0002386000
3,CSI,76,80,0.0000414000
3,CSI,77,81,0.0004867000
3,CSI,78,82,0.0004101000
3,CSI,79,83,0.0000943000
3,CSI,80,84,-0.0003278000
3,CSI,81,85,-0.0005247000
3,CSI,82,86,-0.0002508000
3,CSI,83,87,0.0000598000
3,CSI,84,88,0.0005170000
3,CSI,85,89,0.0003808000
3,CSI,86,90,0.0001209000
3,CSI,87,91,-0.0003183000
3,CSI,88,92,-0.0005765000
3,CSI,89,93,-0.0001783000
3,CSI,90,94,0.0001252000
3,CSI,91,95,0.0005345000
3,CSI,92,96,0.0003606000
3,CSI,93,97,0.0001010000
3,CSI,94,98,-0.0001956000
3,CSI,95,99,-0.0006009000
3,CSI,96,100,-0.0002281000
3,CSI,97,101,0.0000975000
3,CSI,98,102,0.0004845000
3,CSI,99,103,0.0004248000
3,CSI,100,104,-0.0000173000
3,CSI,101,105,-0.0003015000
3,CSI,102,106,-0.0005276000
3,CSI,103,107,-0.0002353000
3,CSI,104,108,0.0001273000
3,CSI,105,109,0.0005695000
3,CSI,106,110,0.0004430000
3,CSI,107,111,0.0000574000
3,CSI,108,112,-0.0003325000
3,CSI,109,113,-0.0006102000
3,CSI,110,114,-0.0002775000
3,CSI,111,115,0.0000646000
3,CSI,112,116,0.0005880000
3,CSI,113,117,0.0005328000
3,CSI,114,118,0.0001344000
3,CSI,115,119,-0.0003225000
3,CSI,116,120,-0.0007129000
3,CSI,117,121,-0.0003860000
3,CSI,118,122,0.0001157000
3,CSI,119,123,0.0005929000
3,CSI,120,124,0.0005094000
3,CSI,121,125,0.0001383000
3,CSI,122,126,-0.0003618000
3,CSI,123,127,-0.0006343000
3,CSI,124,128,-0.0002386000
3,CSI,125,129,0.0001553000
3,CSI,126,130,0.0005329000
3,CSI,127,131,0.0003777000
3,CSI,128,132,-0.0000207000
3,CSI,129,133,-0.0003344000
3,CSI,130,134,-0.0005947000
3,CSI,131,135,-0.0001699000
3,CSI,132,136,0.0001923000
3,CSI,133,137,0.0005322000
3,CSI,134,138,0.0004021000
3,CSI,135,139,-0.0000049000
3,CSI,136,140,-0.0003677000
3,CSI,137,141,-0.0005688000
3,CSI,138,142,-0.0002255000
3,CSI,139,143,0.0001248000
3,CSI,140,144,0.0006010000
3,CSI,141,145,0.0004176000
3,CSI,142,146,0.0001325000
3,CSI,143,147,-0.0002880000
3,CSI,144,148,-0.0005978000
3,CSI,145,149,-0.0001466000
3,CSI,146,150,0.0001034000
3,CSI,147,151,0.0005308000
3,CSI,148,152,0.0003530000
3,CSI,149,153,0.0000492000
3,CSI,150,154,-0.0002680000
3,CSI,151,155,-0.0006496000
3,CSI,152,156,-0.0003002000
3,CSI,153,157,0.0000797000
3,CSI,154,158,0.0006307000
3,CSI,155,159,0.0004846000
3,CSI,156,160,0.0000102000
3,CSI,157,161,-0.0004005000
3,CSI,158,162,-0.0006305000
3,CSI,159,163,-0.0001396000
3,CSI,160,164,0.0001890000
3,CSI,161,165,0.0005909000
3,CSI,162,166,0.0003479000
3,CSI,163,167,0.0000311000
3,CSI,164,168,-0.0002918000
3,CSI,165,169,-0.0005697000
3,CSI,166,170,-0.0001745000
3,CSI,167,171,0.0000037000
3,CSI,168,172,0.0005692000
3,CSI,169,173,0.0004178000
3,CSI,170,174,0.0001263000
3,CSI,171,175,-0.0002053000
3,CSI,172,176,-0.0006191000
3,CSI,173,177,-0.0002110000
3,CSI,174,178,0.0000749000
3,CSI,175,179,0.0005180000
3,CSI,176,180,0.0004169000
3,CSI,177,181,0.0000789000
3,CSI,178,182,-0.0002785000
3,CSI,179,183,-0.0005890000
3,CSI,180,184,-0.0001940000
3,CSI,181,185,0.0001355000
3,CSI,182,186,0.0005357000
3,CSI,183,187,0.0002637000
3,CSI,184,188,-0.0000450000
3,CSI,185,189,-0.0003497000
3,CSI,186,190,-0.0005788000
3,CSI,187,191,-0.0001114000
3,CSI,188,192,0.0001155000
3,CSI,189,193,0.0005458000
3,CSI,190,194,0.0003640000
3,CSI,191,195,-0.0000568000
3,CSI,192,196,-0.0003805000
3,CSI,193,197,-0.0005612000
3,CSI,194,198,-0.0001165000
3,CSI,195,199,0.0002139000
3,CSI,196,200,0.0006164000
3,RGB,1,5,0.0025485000
3,RGB,2,6,0.0021716000
3,RGB,3,7,0.0019508000
3,RGB,4,8,0.0006631000
3,RGB,5,9,0.0009455000
3,RGB,6,10,-0.0000532000
3,RGB,7,11,0.0005940000
3,RGB,8,12,0.0006042000
3,RGB,9,13,0.0001812000
3,RGB,10,14,0.0006325000
3,RGB,11,15,-0.0000859000
3,RGB,12,16,-0.0000665000
3,RGB,13,17,-0.0007933000
3,RGB,14,18,-0.0004084000
3,RGB,15,19,0.0001616000
3,RGB,16,20,0.0005873000
3,RGB,17,21,0.0010200000
3,RGB,18,22,0.0001584000
3,RGB,19,23,-0.0001808000
3,RGB,20,24,-0.0007996000
3,RGB,21,25,-0.0005649000
3,RGB,22,26,-0.0002729000
3,RGB,23,27,-0.0003023000
3,RGB,24,28,-0.0000983000
3,RGB,25,29,-0.0002315000
3,RGB,26,30,-0.0000313000
3,RGB,27,31,0.0007143000
3,RGB,28,32,0.0005963000
3,RGB,29,33,0.0004848000
3,RGB,30,34,0.0006060000
3,RGB,31,35,-0.0001541000
3,RGB,32,36,-0.0001064000
3,RGB,33,37,-0.0007408000
3,RGB,34,38,-0.0004802000
3,RGB,35,39,0.0001253000
3,RGB,36,40,0.0005086000
3,RGB,37,41,0.0009706000
3,RGB,38,42,0.0002267000
3,RGB,39,43,-0.0000027000
3,RGB,40,44,-0.0008300000
3,RGB,41,45,-0.0003780000
3,RGB,42,46,0.0000808000
3,RGB,43,47,0.0002360000
3,RGB,44,48,0.0007397000
3,RGB,45,49,-0.0000661000
3,RGB,46,50,-0.0003209000
3,RGB,47,51,-0.0004986000
3,RGB,48,52,-0.0004543000
3,RGB,49,53,-0.0000913000
3,RGB,50,54,0.0001314000
3,RGB,51,55,-0.0000360000
3,RGB,52,56,0.0001186000
3,RGB,53,57,-0.0000818000
3,RGB,54,58,0.0000012000
3,RGB,55,59,0.0002383000
3,RGB,56,60,-0.0001833000
3,RGB,57,61,-0.0000117000
3,RGB,58,62,-0.0002117000
3,RGB,59,63,-0.0000037000
3,RGB,60,64,0.0001996000
3,RGB,61,65,0.0001949000
3,RGB,62,66,-0.0001136000
3,RGB,63,67,-0.0001375000
3,RGB,64,68,-0.0000130000
3,RGB,65,69,-0.0003567000
3,RGB,66,70,0.0000854000
3,RGB,67,71,0.0003260000
3,RGB,68,72,0.0003781000
3,RGB,69,73,-0.0001042000
3,RGB,70,74,-0.0002732000
3,RGB,71,75,-0.0001764000
3,RGB,72,76,0.0001302000
3,RGB,73,77,0.0004690000
3,RGB,74,78,0.0002539000
3,RGB,75,79,-0.0000360000
3,RGB,76,80,-0.0004372000
3,RGB,77,81,-0.0004044000
3,RGB,78,82,-0.0000696000
3,RGB,79,83,0.0000927000
3,RGB,80,84,-0.0000536000
3,RGB,81,85,0.0001242000
3,RGB,82,86,-0.0003138000
3,RGB,83,87,-0.0000010000
3,RGB,84,88,0.0002964000
3,RGB,85,89,0.0004391000
3,RGB,86,90,0.0007282000
3,RGB,87,91,-0.0001805000
3,RGB,88,92,-0.0004734000
3,RGB,89,93,-0.0009183000
3,RGB,90,94,-0.0000609000
3,RGB,91,95,0.0002323000
3,RGB,92,96,0.0005722000
3,RGB,93,97,0.0009251000
3,RGB,94,98,0.0000862000
3,RGB,95,99,0.0001900000
3,RGB,96,100,-0.0006699000
3,RGB,97,101,-0.0004423000
3,RGB,98,102,0.0000164000
3,RGB,99,103,0.0000216000
3,RGB,100,104,0.0004518000
3,RGB,101,105,-0.0000143000
3,RGB,102,106,-0.0002177000
3,RGB,103,107,-0.0000109000
3,RGB,104,108,0.0000798000
3,RGB,105,109,0.0000256000
3,RGB,106,110,0.0000243000
3,RGB,107,111,-0.0001869000
3,RGB,108,112,-0.0000557000
3,RGB,109,113,-0.0000568000
3,RGB,110,114,-0.0002370000
3,RGB,111,115,-0.0000003000
3,RGB,112,116,-0.0000806000
3,RGB,113,117,-0.0001105000
3,RGB,114,118,-0.0003581000
3,RGB,115,119,-0.0000805000
3,RGB,116,120,0.0003756000
3,RGB,117,121,0.0004295000
3,RGB,118,122,-0.0001337000
3,RGB,119,123,-0.0005094000
3,RGB,120,124,-0.0003399000
3,RGB,121,125,-0.0003707000
3,RGB,122,126,0.0000510000
3,RGB,123,127,0.0004085000
3,RGB,124,128,0.0003990000
3,RGB,125,129,0.0001945000
3,RGB,126,130,-0.0001879000
3,RGB,127,131,-0.0004319000
3,RGB,128,132,-0.0002157000
3,RGB,129,133,0.0001301000
3,RGB,130,134,0.0005691000
3,RGB,131,135,0.0002110000
3,RGB,132,136,-0.0001106000
3,RGB,133,137,-0.0001090000
3,RGB,134,138,-0.0000558000
3,RGB,135,139,0.0001026000
3,RGB,136,140,-0.0003321000
3,RGB,137,141,-0.0002371000
3,RGB,138,142,-0.0002989000
3,RGB,139,143,0.0002425000
3,RGB,140,144,0.0004098000
3,RGB,141,145,0.0004484000
3,RGB,142,146,0.0005966000
3,RGB,143,147,-0.0001870000
3,RGB,144,148,-0.0001143000
3,RGB,145,149,-0.0007041000
3,RGB,146,150,-0.0000361000
3,RGB,147,151,0.0000896000
3,RGB,148,152,0.0001512000
3,RGB,149,153,0.0007392000
3,RGB,150,154,0.0000650000
3,RGB,151,155,0.0004508000
3,RGB,152,156,-0.0006298000
3,RGB,153,157,-0.0003960000
3,RGB,154,158,-0.0000992000
3,RGB,155,159,-0.0000167000
3,RGB,156,160,0.0007488000
3,RGB,157,161,-0.0000084000
3,RGB,158,162,0.0000210000
3,RGB,159,163,-0.0003132000
3,RGB,160,164,-0.0002240000
3,RGB,161,165,-0.0001848000
3,RGB,162,166,-0.0002312000
3,RGB,163,167,-0.0002541000
3,RGB,164,168,-0.0000474000
3,RGB,165,169,0.0002647000
3,RGB,166,170,0.0001968000
3,RGB,167,171,0.0002432000
3,RGB,168,172,-0.0001545000
3,RGB,169,173,-0.0001473000
3,RGB,170,174,-0.0003008000
3,RGB,171,175,-0.0002323000
3,RGB,172,176,0.0000048000
3,RGB,173,177,0.0001155000
3,RGB,174,178,0.0001214000
3,RGB,175,179,-0.0000415000
3,RGB,176,180,0.0000914000
3,RGB,177,181,-0.0001103000
3,RGB,178,182,-0.0001704000
3,RGB,179,183,0.0004573000
3,RGB,180,184,0.0003002000
3,RGB,181,185,0.0000482000
3,RGB,182,186,-0.0002788000
3,RGB,183,187,-0.0005716000
3,RGB,184,188,-0.0001720000
3,RGB,185,189,0.0002618000
3,RGB,186,190,0.0005667000
3,RGB,187,191,0.0001228000
3,RGB,188,192,-0.0002276000
3,RGB,189,193,-0.0000897000
3,RGB,190,194,-0.0000497000
3,RGB,191,195,0.0000497000
3,RGB,192,196,-0.0003639000
3,RGB,193,197,-0.0002665000
3,RGB,194,198,-0.0002305000
3,RGB,195,199,0.0002579000
3,RGB,196,200,0.0005093000
